0x08005ef4 in prvCheckTasksWaitingTermination () at E:/Projects/stm32-stream-lab/firmware/cubemx/Middlewares/Third_Party/FreeRTOS-Kernel/tasks.c:6116
6116	}
warning: could not convert '$i' from the host encoding (CP1252) to UTF-32.
This normally should not happen, please file a bug report.
TRACE,1,1,1,0,0,2,251,0,1,6492,11515,1096,2,536874568,536875088,536875608,536875088,244434,1641301,1642892,0,10,1
TRACE,2,2,0,1,1,255,253,0,0,4518,7063,507,2,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,3,2,1,0,2,255,253,0,0,4521,7067,511,2,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,4,2,0,1,1,255,253,0,0,4514,7059,507,2,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,5,2,1,0,2,255,253,0,0,4517,7063,509,2,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,6,2,0,1,1,255,253,0,0,4514,7059,507,2,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,7,2,1,0,2,255,253,0,0,4517,7371,509,2,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,8,1,0,1,1,0,251,0,1,6497,11537,1095,3,536875608,536875088,536875608,536874568,1857256,3254113,3255704,0,7,1
TRACE,9,2,1,0,2,255,253,0,0,4521,7061,510,3,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,10,2,0,1,0,255,253,0,0,4514,7053,508,3,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,11,2,1,0,2,255,253,0,0,4517,7057,510,3,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,12,2,0,1,0,255,253,0,0,4514,7053,508,3,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,13,2,1,0,2,255,253,0,0,4517,7057,510,3,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,14,2,0,1,0,255,253,0,0,4514,7053,508,3,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,15,1,1,0,2,1,251,0,1,6484,11504,1098,4,536875608,536874568,536875088,536874568,3470008,4867183,4868779,0,10,1
TRACE,16,2,0,1,0,255,253,0,0,4518,7057,508,4,536875088,536874568,536875088,536874568,0,0,0,0,0,0
TRACE,17,2,1,0,1,255,253,0,0,4517,7057,510,4,536875088,536874568,536875088,536874568,0,0,0,0,0,0
TRACE,18,2,0,1,0,255,253,0,0,4514,7053,508,4,536875088,536874568,536875088,536874568,0,0,0,0,0,0
TRACE,19,2,1,0,1,255,253,0,0,4517,7057,510,4,536875088,536874568,536875088,536874568,0,0,0,0,0,0
TRACE,20,2,0,1,0,255,253,0,0,4514,7053,508,4,536875088,536874568,536875088,536874568,0,0,0,0,0,0
TRACE,21,2,1,0,1,255,253,0,0,4517,7057,510,4,536875088,536874568,536875088,536874568,0,0,0,0,0,0
TRACE,22,1,0,1,0,2,251,0,1,6485,11511,1095,5,536875088,536874568,536875088,536875608,5082816,6479946,6481537,0,7,1
TRACE,23,2,1,0,1,255,253,0,0,4521,7062,509,5,536875088,536875608,536875088,536875608,0,0,0,0,0,0
TRACE,24,2,0,1,2,255,253,0,0,4514,7054,507,5,536875088,536875608,536875088,536875608,0,0,0,0,0,0
TRACE,25,2,1,0,1,255,253,0,0,4517,7058,509,5,536875088,536875608,536875088,536875608,0,0,0,0,0,0
TRACE,26,2,0,1,2,255,253,0,0,4514,7054,507,5,536875088,536875608,536875088,536875608,0,0,0,0,0,0
TRACE,27,2,1,0,1,255,253,0,0,4517,7058,509,5,536875088,536875608,536875088,536875608,0,0,0,0,0,0
TRACE,28,2,0,1,2,255,253,0,0,4514,7054,507,5,536875088,536875608,536875088,536875608,0,0,0,0,0,0
TRACE,29,1,1,0,1,0,251,0,1,6496,11521,1099,6,536875088,536875608,536874568,536875608,6695625,8092489,8094079,0,8,1
TRACE,30,2,0,1,2,255,253,0,0,4518,7057,508,6,536874568,536875608,536874568,536875608,0,0,0,0,0,0
TRACE,31,2,1,0,0,255,253,0,0,4517,7057,510,6,536874568,536875608,536874568,536875608,0,0,0,0,0,0
TRACE,32,2,0,1,2,255,253,0,0,4514,7361,508,6,536874568,536875608,536874568,536875608,0,0,0,0,0,0
TRACE,33,2,1,0,0,255,253,0,0,4517,7057,510,6,536874568,536875608,536874568,536875608,0,0,0,0,0,0
TRACE,34,2,0,1,2,255,253,0,0,4514,7053,508,6,536874568,536875608,536874568,536875608,0,0,0,0,0,0
TRACE,35,2,1,0,0,255,253,0,0,4517,7057,510,6,536874568,536875608,536874568,536875608,0,0,0,0,0,0
TRACE,36,1,0,1,2,1,251,0,1,6485,11512,1094,7,536874568,536875608,536874568,536875088,8308416,9705376,9706967,0,10,1
TRACE,37,2,1,0,0,255,253,0,0,4521,7061,510,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,38,2,0,1,1,255,253,0,0,4514,7053,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,39,2,1,0,0,255,253,0,0,4517,7057,510,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,40,2,0,1,1,255,253,0,0,4514,7053,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,41,2,1,0,0,255,253,0,0,4517,7057,510,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,42,2,0,1,1,255,253,0,0,4514,7053,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,43,1,1,0,0,2,251,0,1,6484,11500,1099,8,536874568,536875088,536875608,536875088,9921205,11318325,11319916,0,8,1
TRACE,44,2,0,1,1,255,253,0,0,4518,7058,507,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,45,2,1,0,2,255,253,0,0,4517,7058,509,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,46,2,0,1,1,255,253,0,0,4514,7054,507,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,47,2,1,0,2,255,253,0,0,4517,7058,509,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,48,2,0,1,1,255,253,0,0,4514,7054,507,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,49,2,1,0,2,255,253,0,0,4517,7058,509,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,50,1,0,1,1,0,251,0,1,6497,11529,1095,9,536875608,536875088,536875608,536874568,11534034,12931147,12932737,0,6,1
TRACE,51,2,1,0,2,255,253,0,0,4521,7061,510,9,536875608,536874568,536875608,536874568,0,0,0,0,0,0
TRACE,52,2,0,1,0,255,253,0,0,4514,7053,508,9,536875608,536874568,536875608,536874568,0,0,0,0,0,0
