prvCheckTasksWaitingTermination () at E:/Projects/stm32-stream-lab/firmware/cubemx/Middlewares/Third_Party/FreeRTOS-Kernel/tasks.c:6044
6044	{
warning: could not convert '$i' from the host encoding (CP1252) to UTF-32.
This normally should not happen, please file a bug report.
TRACE,1,1,1,0,0,2,251,3,1,6588,11692,1097,2,536874568,536875088,536875608,536875088,244694,2332516,2334181,0,10,1
TRACE,2,1,0,1,1,3,251,2,1,6577,11424,1095,3,536875608,536875088,536875608,536876128,2336557,4424370,4426036,0,6,1
TRACE,3,1,1,0,2,4,251,1,2,6880,11737,1099,4,536875608,536876128,536876648,536876128,4428409,6516222,6517883,0,6,1
TRACE,4,1,0,1,3,5,251,0,3,6565,11420,1094,5,536876648,536876128,536876648,536877168,6520258,8608078,8609739,0,3,1
TRACE,5,2,1,0,4,255,252,0,3,4561,7152,510,5,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,6,2,0,1,5,255,252,0,3,4554,7144,506,5,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,7,2,1,0,4,255,252,0,3,4561,7152,510,5,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,8,2,0,1,5,255,252,0,3,4554,7144,506,5,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,9,2,1,0,4,255,252,0,3,4561,7152,510,5,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,10,2,0,1,5,255,252,0,3,4554,7144,506,5,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,11,1,1,0,4,0,251,0,3,6576,11423,1096,6,536876648,536877168,536874568,536877168,8612447,10700275,10701939,0,4,1
TRACE,12,2,0,1,5,255,252,0,3,4554,7137,508,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,13,2,1,0,0,255,252,0,3,4561,7145,510,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,14,2,0,1,5,255,252,0,3,4554,7137,508,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,15,2,1,0,0,255,252,0,3,4557,7141,508,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,16,2,0,1,5,255,252,0,3,4554,7137,508,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,17,2,1,0,0,255,252,0,3,4561,7145,510,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,18,2,0,1,5,255,252,0,3,4554,7142,508,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,19,2,1,0,0,255,252,0,3,4557,7146,508,6,536874568,536877168,536874568,536877168,0,0,0,0,0,0
TRACE,20,1,0,1,5,1,251,0,3,6557,11409,1093,7,536874568,536877168,536874568,536875088,10704320,12792141,12793805,0,8,1
TRACE,21,2,1,0,0,255,252,0,3,4561,7145,510,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,22,2,0,1,1,255,252,0,3,4554,7137,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,23,2,1,0,0,255,252,0,3,4557,7141,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,24,2,0,1,1,255,252,0,3,4554,7137,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,25,2,1,0,0,255,252,0,3,4561,7145,510,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,26,2,0,1,1,255,252,0,3,4554,7137,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,27,2,1,0,0,255,252,0,3,4557,7141,508,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,28,2,0,1,1,255,252,0,3,4862,7445,507,7,536874568,536875088,536874568,536875088,0,0,0,0,0,0
TRACE,29,1,1,0,0,2,251,0,3,6556,11398,1096,8,536874568,536875088,536875608,536875088,12796182,14884003,14885667,0,6,1
TRACE,30,2,0,1,1,255,252,0,3,4550,7132,505,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,31,2,1,0,2,255,252,0,3,4561,7144,511,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,32,2,0,1,1,255,252,0,3,4550,7132,505,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,33,2,1,0,2,255,252,0,3,4557,7140,509,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,34,2,0,1,1,255,252,0,3,4550,7132,505,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,35,2,1,0,2,255,252,0,3,4557,7140,509,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,36,2,0,1,1,255,252,0,3,4550,7132,505,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,37,2,1,0,2,255,252,0,3,4557,7140,509,8,536875608,536875088,536875608,536875088,0,0,0,0,0,0
TRACE,38,1,0,1,1,3,251,0,3,6557,11418,1095,9,536875608,536875088,536875608,536876128,14888044,16975862,16977523,0,8,1
TRACE,39,2,1,0,2,255,252,0,3,4557,7141,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,40,2,0,1,3,255,252,0,3,4554,7137,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,41,2,1,0,2,255,252,0,3,4557,7141,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,42,2,0,1,3,255,252,0,3,4554,7137,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,43,2,1,0,2,255,252,0,3,4557,7141,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,44,2,0,1,3,255,252,0,3,4554,7137,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,45,2,1,0,2,255,252,0,3,4557,7141,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,46,2,0,1,3,255,252,0,3,4554,7137,508,9,536875608,536876128,536875608,536876128,0,0,0,0,0,0
TRACE,47,1,1,0,2,4,251,0,3,6568,11410,1099,10,536875608,536876128,536876648,536876128,16979909,19067728,19069389,0,7,1
TRACE,48,2,0,1,3,255,252,0,3,4554,7137,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,49,2,1,0,4,255,252,0,3,4557,7141,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,50,2,0,1,3,255,252,0,3,4554,7137,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,51,2,1,0,4,255,252,0,3,4557,7141,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,52,2,0,1,3,255,252,0,3,4554,7137,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,53,2,1,0,4,255,252,0,3,4869,7453,511,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,54,2,0,1,3,255,252,0,3,4554,7137,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,55,2,1,0,4,255,252,0,3,4557,7141,508,10,536876648,536876128,536876648,536876128,0,0,0,0,0,0
TRACE,56,1,0,1,3,5,251,0,3,6565,11419,1094,11,536876648,536876128,536876648,536877168,19071764,21159583,21161244,0,6,1
TRACE,57,2,1,0,4,255,252,0,3,4561,7147,508,11,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,58,2,0,1,5,255,252,0,3,4554,7139,506,11,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,59,2,1,0,4,255,252,0,3,4561,7147,510,11,536876648,536877168,536876648,536877168,0,0,0,0,0,0
TRACE,60,2,0,1,5,255,252,0,3,4554,7139,506,11,536876648,536877168,536876648,536877168,0,0,0,0,0,0
