0x08005e5e in prvIdleTask (pvParameters=0x0) at E:/Projects/stm32-stream-lab/firmware/cubemx/Middlewares/Third_Party/FreeRTOS-Kernel/tasks.c:5797
5797	            if( listCURRENT_LIST_LENGTH( &( pxReadyTasksLists[ tskIDLE_PRIORITY ] ) ) > ( UBaseType_t ) configNUMBER_OF_CORES )
warning: could not convert '$i' from the host encoding (CP1252) to UTF-32.
This normally should not happen, please file a bug report.
TRACE,1,1,1,0,0,2,251,1,1,6484,11536,1074,2,536874568,536875088,536875608,536875088,244477,258920,260522,0,7,1
TRACE,2,1,0,1,1,3,251,1,1,6462,11499,1071,3,536875608,536875088,536875608,536876128,474826,489269,490863,0,8,1
TRACE,3,1,1,0,2,0,251,1,1,6488,11523,1074,4,536875608,536876128,536874568,536876128,705252,720006,721628,0,8,1
TRACE,4,1,0,1,3,1,251,1,1,6454,11485,1071,5,536874568,536876128,536874568,536875088,935608,950056,951646,0,8,1
TRACE,5,1,1,0,0,2,251,1,1,6472,11500,1072,6,536874568,536875088,536875608,536875088,1166029,1180470,1182060,0,9,1
TRACE,6,1,0,1,1,3,251,1,1,6462,11499,1071,7,536875608,536875088,536875608,536876128,1396426,1411393,1413018,0,10,1
TRACE,7,1,1,0,2,0,251,1,1,6480,11507,1072,8,536875608,536876128,536874568,536876128,1626835,1641280,1642870,0,6,1
TRACE,8,1,0,1,3,1,251,1,1,6454,11485,1071,9,536874568,536876128,536874568,536875088,1857208,1871650,1873241,0,8,1
TRACE,9,1,1,0,0,2,251,1,1,6476,11504,1074,10,536874568,536875088,536875608,536875088,2087637,2102082,2103672,0,9,1
TRACE,10,1,0,1,1,3,251,1,1,6462,11499,1071,11,536875608,536875088,536875608,536876128,2318256,2332944,2334567,0,8,1
TRACE,11,1,1,0,2,0,251,1,1,6484,11511,1074,12,536875608,536876128,536874568,536876128,2548439,2562880,2564470,0,8,1
TRACE,12,1,0,1,3,1,251,1,1,6454,11485,1071,13,536874568,536876128,536874568,536875088,2778808,2793256,2794846,0,9,1
TRACE,13,1,1,0,0,2,251,1,1,6472,11500,1072,14,536874568,536875088,536875608,536875088,3009229,3023674,3025264,0,8,1
TRACE,14,1,0,1,1,3,251,1,1,6786,11832,1073,15,536875608,536875088,536875608,536876128,3239970,3254410,3256004,0,8,1
TRACE,15,1,1,0,2,0,251,1,1,6480,11507,1072,16,536875608,536876128,536874568,536876128,3470035,3484482,3486072,0,10,1
TRACE,16,1,0,1,3,1,251,1,1,6454,11485,1071,17,536874568,536876128,536874568,536875088,3700408,3714850,3716441,0,7,1
TRACE,17,1,1,0,0,2,251,1,1,6472,11500,1072,18,536874568,536875088,536875608,536875088,3931337,3945778,3947367,0,8,1
TRACE,18,1,0,1,1,3,251,1,1,6462,11499,1071,19,536875608,536875088,536875608,536876128,4161226,4175674,4177268,0,8,1
TRACE,19,1,1,0,2,0,251,1,1,6480,11507,1072,20,536875608,536876128,536874568,536876128,4391635,4406075,4407666,0,9,1
TRACE,20,1,0,1,3,1,251,1,1,6454,11485,1071,21,536874568,536876128,536874568,536875088,4622008,4636456,4638046,0,8,1
TRACE,21,1,1,0,0,2,251,1,1,6480,11822,1074,22,536874568,536875088,536875608,536875088,4852749,4867192,4868783,0,7,1
TRACE,22,1,0,1,1,3,251,1,1,6462,11499,1071,23,536875608,536875088,536875608,536876128,5082826,5097264,5098858,0,8,1
TRACE,23,1,1,0,2,0,251,1,1,6480,11507,1072,24,536875608,536876128,536874568,536876128,5313235,5327676,5329266,0,9,1
TRACE,24,1,0,1,3,1,251,1,1,6454,11485,1071,25,536874568,536876128,536874568,536875088,5543608,5558569,5560192,0,7,1
TRACE,25,1,1,0,0,2,251,1,1,6472,11500,1072,26,536874568,536875088,536875608,536875088,5774029,5788475,5790066,0,7,1
TRACE,26,1,0,1,1,3,251,1,1,6462,11499,1071,27,536875608,536875088,536875608,536876128,6004426,6018868,6020462,0,8,1
TRACE,27,1,1,0,2,0,251,1,1,6480,11507,1072,28,536875608,536876128,536874568,536876128,6234835,6249282,6250872,0,7,1
TRACE,28,1,0,1,3,1,251,1,1,6462,11492,1073,29,536874568,536876128,536874568,536875088,6465215,6479779,6481401,0,9,1
TRACE,29,1,1,0,0,2,251,1,1,6476,11504,1074,30,536874568,536875088,536875608,536875088,6695637,6710083,6711673,0,8,1
TRACE,30,1,0,1,1,3,251,1,1,6462,11499,1071,31,536875608,536875088,536875608,536876128,6926026,6940464,6942058,0,8,1
TRACE,31,1,1,0,2,0,251,1,1,6484,11511,1074,32,536875608,536876128,536874568,536876128,7156439,7171520,7173141,0,9,1
TRACE,32,1,0,1,3,1,251,1,1,6454,11485,1071,33,536874568,536876128,536874568,536875088,7386808,7401250,7402841,0,6,1
TRACE,33,1,1,0,0,2,251,1,1,6472,11500,1072,34,536874568,536875088,536875608,536875088,7617229,7631670,7633260,0,6,1
TRACE,34,1,0,1,1,3,251,1,1,6462,11499,1071,35,536875608,536875088,536875608,536876128,7847626,7862070,7863664,0,8,1
TRACE,35,1,1,0,2,0,251,1,1,6480,11507,1072,36,536875608,536876128,536874568,536876128,8078266,8092964,8094586,0,10,1
TRACE,36,1,0,1,3,1,251,1,1,6454,11485,1071,37,536874568,536876128,536874568,536875088,8308408,8322850,8324441,0,10,1
TRACE,37,1,1,0,0,2,251,1,1,6476,11504,1074,38,536874568,536875088,536875608,536875088,8538837,8553280,8554870,0,8,1
TRACE,38,1,0,1,1,3,251,1,1,6462,11499,1071,39,536875608,536875088,536875608,536876128,8769226,8783668,8785262,0,8,1
TRACE,39,1,1,0,2,0,251,1,1,6800,11835,1072,40,536875608,536876128,536874568,536876128,8999974,9014407,9015998,0,8,1
TRACE,40,1,0,1,3,1,251,1,1,6454,11485,1071,41,536874568,536876128,536874568,536875088,9230008,9244451,9246041,0,9,1
TRACE,41,1,1,0,0,2,251,1,1,6472,11500,1072,42,536874568,536875088,536875608,536875088,9460429,9474869,9476459,0,7,1
